Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/blog/webdriver-bidi-2023/,/blog/webdriver-bidi-2023/,WebDriver BiDi: 2023 status update,This article gives an overview of what’s new in WebDriver BiDi in 2023.,,,
,https://developer.chrome.com/blog/webgl-and-web-audio-api-demo-roundup/,/blog/webgl-and-web-audio-api-demo-roundup/,WebGL and Web Audio API demo roundup,Here's a look at some cool WebGL and Web Audio API demos that I've seen over the past couple weeks.,,,
,https://developer.chrome.com/blog/webgl-demo-roundup/,/blog/webgl-demo-roundup/,WebGL demo roundup,Here are some awesome new WebGL demos from around the web to showcase what your browser can really do.,,,
,https://developer.chrome.com/blog/webgpu-cross-platform/,/blog/webgpu-cross-platform/,WebGPU: the cross-platform graphics API of tomorrow,Learn how to build an app with WebGPU for the web and specific platforms.,,,E:api:WebGPU
,https://developer.chrome.com/blog/webgpu-io2023/,/blog/webgpu-io2023/,WebGPU: Unlocking modern GPU access in the browser,Learn how WebGPU unlocks the power of the GPU for faster machine learning performance and better graphics rendering.,,,E:api:WebGPU
,https://developer.chrome.com/blog/webgpu-release/,/blog/webgpu-release/,Chrome ships WebGPU,"After years of development, the Chrome team ships WebGPU which allows high-performance 3D graphics and data-parallel computation on the web.",,,E:api:WebGPU
,https://developer.chrome.com/blog/webrtc-ecdsa/,/blog/webrtc-ecdsa/,"ECDSA for WebRTC - Better security, better privacy and better performance","From version 52, Chrome uses ECDSA by default — a much more efficient and secure algorithm for WebRTC certificate key generation. In addition, RTCCertificates can now be stored with IndexedDB.",,,
,https://developer.chrome.com/blog/webrtc-hits-firefox-android-and-ios/,/blog/webrtc-hits-firefox-android-and-ios/,"WebRTC hits Firefox, Android and iOS","WebRTC hits Firefox, Android and iOS",,,
,https://developer.chrome.com/blog/webrtc-protothon/,/blog/webrtc-protothon/,WebRTC Protothon,"On March 24th, Google hosted the world's first WebRTC developer event, the WebRTC Protothon.",,,
,https://developer.chrome.com/blog/webrtc-rtcdatachannel-demo-api-changes-and-chrome-talks-to-firefox/,/blog/webrtc-rtcdatachannel-demo-api-changes-and-chrome-talks-to-firefox/,"WebRTC - RTCDataChannel demo, API changes... and Chrome talks to Firefox","WebRTC - RTCDataChannel demo, API changes... and Chrome talks to Firefox",,,
,https://developer.chrome.com/blog/websocket-frame-inspection-now-in-chrome-devtools/,/blog/websocket-frame-inspection-now-in-chrome-devtools/,Websocket Frame Inspection now in Chrome DevTools,Adding inspection ability into the data going over the wire in WebSockets,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/websockets-updated-to-latest-version-in-chrome-canary/,/blog/websockets-updated-to-latest-version-in-chrome-canary/,WebSockets updated to latest version in Chrome Canary,The WebSocket API has been rev'd to the latest version (13) in Chrome Canary,,,
,https://developer.chrome.com/blog/webvr-1-1-removed/,/blog/webvr-1-1-removed/,"Fresher service workers, by default",WebVR 1.1 removed from Chrome,,,
,https://developer.chrome.com/blog/webvr-origin-trial-chrome-62/,/blog/webvr-origin-trial-chrome-62/,WebVR changes in Chrome 62,Learn about what is changing in the WebVR API.,,,
,https://developer.chrome.com/blog/welcome-to-updates-html5rocks-com/,/blog/welcome-to-updates-html5rocks-com/,Welcome to updates.html5rocks.com,"In an effort to info developers quicker, we've built this ""HTML5 Update Stream"" to highlight the cool things worth sharing",,,
,https://developer.chrome.com/blog/welcome/,/blog/welcome/,Welcome to the new developer.chrome.com!,"Announcing a revamp of the site, and a summary of our plans for 2021.",,,
,https://developer.chrome.com/blog/what-is-the-top-layer/,/blog/what-is-the-top-layer/,Meet the top layer: a solution to z-index:10000,"With new built-in components and APIs coming to the platform, what is this ""Top layer"" that they enable us to use?",,,
,https://developer.chrome.com/blog/what-s-different-in-the-new-websocket-protocol/,/blog/what-s-different-in-the-new-websocket-protocol/,What's different in the new WebSocket protocol,The WebSocket protocol specification has recently been updated to solve previous security concerns and is largely stable,,,
,https://developer.chrome.com/blog/what-the-viewport/,/blog/what-the-viewport/,What the Virtual Viewport?,The virtual viewport separates layout and viewing of the viewport.,,,
,https://developer.chrome.com/blog/whats-new-css-ui-2023/,/blog/whats-new-css-ui-2023/,What's new in CSS and UI: I/O 2023 Edition,The top 20 CSS and UI features highlighted at Google I/O 2023 that you don't want to miss.,,,E:event:GoogleIO
,https://developer.chrome.com/blog/whats-new-in-web-on-android-io2023/,/blog/whats-new-in-web-on-android-io2023/,What’s new for web on Android 2023,"Updates to tools that bring the web to Android. Privacy enhancements and better support for large screens in WebView, partial custom tabs in Custom Tabs, easier installation and integrated features for PWA, Play Store billing management for TWA and more.",,,
,https://developer.chrome.com/blog/when-milliseconds-are-not-enough-performance-now/,/blog/when-milliseconds-are-not-enough-performance-now/,When milliseconds are not enough - performance.now,When milliseconds are not enough - performance.now,,,
,https://developer.chrome.com/blog/who-inspects-the-inspector/,/blog/who-inspects-the-inspector/,Who inspects the inspector?,Did you know you can inspect your DevTools with DevTools?,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/workers-arraybuffer/,/blog/workers-arraybuffer/,Workers ♥ ArrayBuffer,Chrome 13 and FF5 support sending an `ArrayBuffer` (or Typed Array) to/from a Web Worker,,,
,https://developer.chrome.com/blog/writing-a-flippable-book-using-css-regions-and-3d-transforms/,/blog/writing-a-flippable-book-using-css-regions-and-3d-transforms/,Writing a flippable book using CSS Regions and 3D transforms,Writing a flippable book using CSS Regions and 3D transforms,,,
,https://developer.chrome.com/blog/yo-polymer-a-whirlwind-tour-of-web-component-tooling/,/blog/yo-polymer-a-whirlwind-tour-of-web-component-tooling/,Yo Polymer – A Whirlwind Tour Of Web Component Tooling,"A whirlwind tour of Web Components, Polymer and front-end tooling for them.",,,
,https://developer.chrome.com/capabilities/,/capabilities/,Capabilities,Enabling the most amazing apps on the web.,,,
,https://developer.chrome.com/devsummit/,/devsummit/,Chrome Dev Summit,Chrome's annual summit on the latest techniques for building the modern web.,,,
,https://developer.chrome.com/devsummit/courses-and-content/,/devsummit/courses-and-content/,Learn - Chrome Dev Summit,,,,
,https://developer.chrome.com/devsummit/faqs/,/devsummit/faqs/,FAQs - Chrome Dev Summit,"If your question isn’t listed here, please <a href=""mailto:chrome-dev-summit@google.com"">email us</a>.",,,
,https://developer.chrome.com/docs/,/docs/,Documentation,Build the next generation of web experiences.,,,
,https://developer.chrome.com/docs/android/,/docs/android/,Web on Android,Information on libraries and APIs to embed web content into Android applications.,,,
,https://developer.chrome.com/docs/android/custom-tabs/,/docs/android/custom-tabs/,Android Custom Tabs Overview,Learn when best to use Android Custom Tabs for opening an URL in your Android app.,,,
,https://developer.chrome.com/docs/android/custom-tabs/browser-support/,/docs/android/custom-tabs/browser-support/,Android Custom Tabs browser support,"An overview of Custom Tab features, and their browser availability",,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-engagement-signals/,/docs/android/custom-tabs/guide-engagement-signals/,Guide: measuring user engagement in Android Custom Tabs,How to measure user engagement in Custom Tabs.,,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-get-started/,/docs/android/custom-tabs/guide-get-started/,Guide: getting started with Custom Tabs,How to launch a Custom Tab from your Android app.,,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-interactivity/,/docs/android/custom-tabs/guide-interactivity/,Guide: Adding custom interactivity to a Custom Tab,How to add custom actions to a Custom Tabs.,,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-partial-custom-tabs/,/docs/android/custom-tabs/guide-partial-custom-tabs/,Guide: Multi-tasking with Partial Custom Tabs,Learn how to you use partial Custom Tabs to let your users interact with your app while viewing web content.,,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-ui-customization/,/docs/android/custom-tabs/guide-ui-customization/,Guide: customizing the Custom Tab UI,How to make a Custom Tab match the look and feel of your app.,,,
,https://developer.chrome.com/docs/android/custom-tabs/guide-warmup-prefetch/,/docs/android/custom-tabs/guide-warmup-prefetch/,Guide: warm-up and pre-fetch - using the Custom Tabs Service,Learn how to make sure that your Custom Tabs start as quickly as possible.,,,
,https://developer.chrome.com/docs/android/custom-tabs/howto-custom-tab-check/,/docs/android/custom-tabs/howto-custom-tab-check/,Check if an Android device has a browser that supports Custom Tabs?,Learn how to check whether an Android device has a browser that supports Custom Tab.,,,
,https://developer.chrome.com/docs/android/custom-tabs/howto-custom-tab-from-webview/,/docs/android/custom-tabs/howto-custom-tab-from-webview/,How to open a Custom Tab for links in a WebView,Combine WebViews and Custom Tabs for a better user experience.,,,
